CampaignID,Industry,Campaign Type,Spend,Displays,Clicks,Orders,Sales,CampaignDuration,CTR,CR,AOV,CPC,CPO,ROI
273,Industry A,Type A,6394.28,5700,655,150,20476.47,85,0.11491228070175438,0.22900763358778625,136.5098,9.762259541984733,42.62853333333333,3.20231050251162
260,Industry A,Type A,4652.84,5053,355,36,4636.64,107,0.0702552938848209,0.10140845070422536,128.79555555555555,13.106591549295775,129.24555555555557,0.9965182555170606
487,Industry A,Type B,8082.28,16014,411,95,3989.86,76,0.025665043087298615,0.23114355231143552,41.998526315789476,19.664914841849146,85.07663157894737,0.49365525569517515
4,Industry B,Type A,26950.74,33874,3060,307,81135.88,53,0.09033477003011159,0.10032679738562092,264.28625407166123,8.80743137254902,87.78742671009772,3.0105251284380317
212,Industry A,Type B,8878.23,16518,503,116,18384.74,81,0.030451628526455988,0.23061630218687873,158.4891379310345,17.65055666003976,76.53646551724138,2.070766357708688
243,Industry A,Type A,57081.79,75238,8147,1252,242111.19,69,0.10828304845955501,0.1536761998281576,193.3795447284345,7.006479685773905,45.59248402555911,4.2414785871291
268,Industry A,Type A,75878.96,41681,4826,1423,83550.17,20,0.11578417024543557,0.29486116866970574,58.71410400562193,15.722950683796105,53.32323260716796,1.1010979855285312
109,Industry B,Type A,199135.43,237420,24055,2412,3400039.63,96,0.10131833880886193,0.10027021409270422,1409.635004145937,8.278338391186864,82.5602943615257,17.07400651908101
79,Industry B,Type A,116086.73,201287,19881,1983,865449.86,79,0.0987694187900858,0.09974347366832655,436.43462430660617,5.839079020170011,58.54096318709026,7.455200607339013
208,Industry A,Type B,28238.11,15161,286,53,6291.52,38,0.01886419101642372,0.1853146853146853,118.7079245283019,98.73465034965035,532.7945283018868,0.22280244676431957
74,Industry B,Type B,164271.84,307131,6027,605,280634.44,44,0.01962354825790949,0.10038161606105857,463.8585785123967,27.255988053758088,271.52370247933885,1.7083539089840354
396,Industry A,Type A,66298.57,106201,10571,1761,300309.35,46,0.09953766913682545,0.16658783464194493,170.53341851220895,6.271740611105856,37.64825099375355,4.5296504886907805
90,Industry B,Type B,422629.67,445187,9204,911,1162047.14,84,0.02067445814904748,0.0989787049109083,1275.573150384193,45.91804324206866,463.91840834248075,2.7495635599838506
64,Industry B,Type A,3805.25,6725,558,58,31734.97,93,0.08297397769516729,0.1039426523297491,547.1546551724139,6.819444444444445,65.60775862068965,8.339785822219303
496,Industry A,Type B,27361.66,31530,1102,115,13256.49,101,0.03495084046939423,0.10435571687840291,115.27382608695652,24.829092558983668,237.92747826086958,0.48449143801947686
392,Industry A,Type A,30821.14,17166,869,227,17714.3,81,0.0506233251776768,0.2612197928653625,78.03656387665198,35.46736478711162,135.77594713656387,0.5747451262347856
364,Industry A,Type A,44484.71,43857,5849,1431,125118.85,88,0.1333652552614178,0.24465720636006155,87.43455625436758,7.605524021200205,31.0864500349406,2.8126259561993323
128,Industry A,Type B,78508.14,42356,738,202,33772.26,111,0.017423741618660876,0.27371273712737126,167.18940594059407,106.37959349593496,388.6541584158416,0.43017526590236377
224,Industry A,Type B,61967.41,66485,1591,311,47363.27,106,0.023930209821764307,0.19547454431175362,152.29347266881027,38.948717787555,199.2521221864952,0.7643254736643018
126,Industry A,Type A,14632.82,9012,48,8,1713.35,13,0.005326231691078562,0.16666666666666666,214.16875,304.85041666666666,1829.1025,0.11708952888096757
190,Industry A,Type A,43196.9,24776,2043,546,93081.79,36,0.082458831126897,0.26725403817914833,170.47946886446886,21.143857072931965,79.11520146520147,2.1548256935104138
493,Industry A,Type B,49004.77,29646,956,186,17952.4,32,0.032247183431154285,0.19456066945606695,96.51827956989248,51.26021966527196,263.46650537634406,0.36633984814131365
278,Industry A,Type A,15767.38,27663,2329,673,130018.38,77,0.08419188085167914,0.2889652211249463,193.19224368499258,6.77002146844139,23.428499257057947,8.246035803031322
455,Industry A,Type A,26344.55,24593,2548,573,50135.05,15,0.10360671735859797,0.2248822605965463,87.49572425828971,10.339305337519622,45.97652705061082,1.9030520544097358
492,Industry A,Type B,52192.14,79569,1948,335,29021.48,115,0.024481896215862962,0.17197125256673512,86.63128358208955,26.792679671457904,155.7974328358209,0.5560507769943903
450,Industry A,Type A,83927.32,47776,4416,575,98854.73,108,0.09243134628265237,0.13020833333333334,171.9212695652174,19.005280797101452,145.96055652173914,1.1778611541509962
320,Industry A,Type A,11036.82,17101,1662,374,49253.19,11,0.09718729898836326,0.2250300842358604,131.69302139037433,6.640685920577617,29.510213903743313,4.462625103970166
230,Industry A,Type A,41373.47,21171,2262,266,35771.02,87,0.10684426810259318,0.11759504862953139,134.47751879699246,18.290658709106985,155.53936090225565,0.8645883461068167
299,Industry A,Type A,17644.83,29375,2387,603,44705.68,90,0.0812595744680851,0.25261834939254296,74.1387728026534,7.392052785923754,29.261741293532342,2.533641865634296
186,Industry A,Type B,14867.88,9643,202,69,8939.97,8,0.020947837809810226,0.3415841584158416,129.56478260869565,73.60336633663366,215.47652173913042,0.6012941993075005
204,Industry A,Type B,47195.98,46472,1326,304,21468.51,108,0.028533310380444137,0.22926093514328807,70.62009868421052,35.59274509803922,155.24993421052633,0.4548800554623508
311,Industry A,Type B,32896.1,28798,935,253,29358.52,21,0.032467532467532464,0.27058823529411763,116.04158102766799,35.182994652406414,130.02411067193674,0.89246202437371
82,Industry B,Type B,201997.37,220610,4774,477,394870.25,116,0.021639998186845564,0.09991621281943863,827.8202306079664,42.31197528278173,423.474570230608,1.9548286693039618
113,Industry B,Type B,422519.63,406697,8245,818,359326.31,66,0.02027307799172357,0.0992116434202547,439.27421760391195,51.24555852031534,516.5276650366749,0.8504369607632194
271,Industry A,Type B,57652.03,38930,76,24,3075.32,115,0.0019522219368096584,0.3157894736842105,128.13833333333335,758.5793421052631,2402.1679166666668,0.05334278775612932
15,Industry B,Type A,389140.92,709616,71481,7144,8280792.5,89,0.1007319451647088,0.09994264210069809,1159.1254899216126,5.443977000881353,54.47101343784994,21.279675496475672
226,Industry A,Type B,24216.9,17216,247,17,2572.38,120,0.014347118959107806,0.06882591093117409,151.3164705882353,98.04412955465588,1424.5235294117647,0.10622251402945876
136,Industry A,Type B,17221.23,32351,908,89,14899.66,35,0.02806713857376897,0.09801762114537445,167.41191011235955,18.96611233480176,193.49696629213483,0.8651913945751842
40,Industry B,Type A,301932.96,466547,46930,4693,6607073.8,57,0.10059007988477045,0.1,1407.8571915619007,6.4336876198593655,64.33687619859366,21.882585458705798
10,Industry B,Type B,250498.18,458552,9587,953,188378.65,67,0.02090711631396221,0.09940544487326589,197.6690975865687,26.128943360801085,262.8522350472193,0.7520160425916068
213,Industry A,Type B,75366.38,118588,1891,494,64606.82,120,0.015945964178500353,0.2612374405076679,130.78303643724695,39.85530407191962,152.56352226720648,0.8572366086841373
476,Industry A,Type B,14784.98,18051,557,104,20402.58,24,0.03085701623178771,0.1867145421903052,196.17865384615385,26.543949730700177,142.16326923076923,1.379953168688764
202,Industry A,Type B,43033.99,55346,114,10,1380.85,114,0.0020597694503667837,0.08771929824561403,138.08499999999998,377.4911403508772,4303.398999999999,0.03208742670619201
197,Industry A,Type A,64036.17,79039,8601,2534,246303.03,71,0.10881969660547325,0.2946169050110452,97.19930149960537,7.445200558074642,25.270785319652724,3.846311077005386
175,Industry A,Type A,38511.71,49448,4879,850,165112.01,66,0.09866930917327293,0.17421602787456447,194.24942352941179,7.893361344537815,45.30789411764706,4.287319623044524
206,Industry A,Type A,6028.63,6639,682,139,16947.35,54,0.10272631420394637,0.20381231671554254,121.92338129496402,8.839633431085044,43.37143884892087,2.811144488880558
240,Industry A,Type A,77383.58,120939,11405,1401,142521.46,42,0.09430373990193404,0.12284085927224901,101.72837972876516,6.785057430951337,55.234532476802286,1.8417532504957768
333,Industry A,Type B,1125.64,958,26,5,6.0,117,0.027139874739039668,0.19230769230769232,1.2,43.29384615384616,225.12800000000001,0.005330300984328915
465,Industry A,Type B,80717.37,101549,1865,333,26426.44,38,0.018365518124255284,0.17855227882037533,79.35867867867867,43.28009115281501,242.39450450450448,0.3273947107047715
141,Industry A,Type B,6543.15,12940,0,0,0.0,69,0.0,,,,,0.0
356,Industry A,Type B,88735.46,65321,1364,298,53913.5,36,0.02088149293489077,0.218475073313783,180.91778523489933,65.05532258064517,297.77000000000004,0.6075755960469467
375,Industry A,Type B,81444.44,73948,1844,470,88310.25,47,0.024936441823984423,0.25488069414316705,187.8941489361702,44.16726681127983,173.2860425531915,1.0843005366603293
309,Industry A,Type B,32541.59,43324,793,144,13939.57,90,0.018303942387591175,0.18158890290037832,96.80256944444444,41.03605296343001,225.9832638888889,0.42836167501342126
369,Industry A,Type B,10750.73,11208,53,0,0.0,83,0.00472876516773733,0.0,,202.84396226415095,,0.0
288,Industry A,Type A,35278.13,45064,4433,784,142545.52,57,0.09837120539676904,0.1768554026618543,181.81826530612244,7.958071283555154,44.997614795918366,4.040620066879963
45,Industry B,Type A,140373.16,132881,12334,1227,333404.02,43,0.09281989148185218,0.09948110912923626,271.7229176854116,11.380992378790335,114.40355338223308,2.375126555532411
437,Industry A,Type B,80454.38,120395,2273,483,61605.65,58,0.01887952157481623,0.21249450065992082,127.54792960662526,35.39567971843379,166.57221532091097,0.765721518206964
425,Industry A,Type B,5963.49,10413,45,13,2839.75,111,0.00432152117545376,0.28888888888888886,218.44230769230768,132.522,458.72999999999996,0.4761892784258882
463,Industry A,Type A,53227.12,78168,8191,1283,206288.45,15,0.10478712516630846,0.15663533146136002,160.78600935307873,6.498244414601392,41.48645362431801,3.8756267481689783
258,Industry A,Type B,32978.0,31007,344,31,4870.46,110,0.011094269036024123,0.09011627906976744,157.11161290322582,95.86627906976744,1063.8064516129032,0.14768815574019042
191,Industry A,Type A,58817.96,85351,10133,2672,147608.3,45,0.11872151468641258,0.26369288463436297,55.24262724550898,5.804594887989737,22.012709580838322,2.50957870691197
329,Industry A,Type A,51201.92,68681,7209,1387,151191.15,83,0.10496352703076542,0.19239839090026356,109.00587599134823,7.102499653211264,36.915587599134824,2.952841416884367
201,Industry A,Type A,60185.77,119902,12240,1290,126270.86,46,0.10208336808393521,0.1053921568627451,97.88438759689923,4.917138071895424,46.655635658914726,2.098018518330828
91,Industry B,Type A,625.16,1162,537,52,3939.59,114,0.4621342512908778,0.09683426443202979,75.76134615384616,1.1641713221601488,12.022307692307692,6.3017307569262275
169,Industry A,Type A,13974.93,20592,2224,525,51786.52,75,0.108003108003108,0.2360611510791367,98.64099047619047,6.28369154676259,26.618914285714286,3.7056729443367513
232,Industry A,Type B,69842.97,44413,1248,151,9861.94,108,0.02809988066557089,0.12099358974358974,65.31086092715232,55.96391826923077,462.53622516556294,0.14120161270346895
151,Industry A,Type A,65174.42,83635,8123,1852,341983.03,17,0.09712440963711365,0.22799458328203864,184.6560637149028,8.023442078049982,35.19137149028078,5.24719713654529
269,Industry A,Type A,22605.95,41369,3979,1099,145190.07,48,0.0961831322971307,0.2762000502638854,132.1110737033667,5.681314400603167,20.56956323930846,6.422648462019955
256,Industry A,Type A,15834.3,8185,1067,206,13819.08,67,0.13036041539401344,0.19306466729147143,67.08291262135923,14.840018744142455,76.86553398058253,0.8727307174930373
234,Industry A,Type A,66607.82,130671,12834,3746,562486.3,15,0.09821613058750603,0.2918809412498052,150.15651361452217,5.189950132460652,17.78105178857448,8.444748679659535
460,Industry A,Type A,16879.07,23939,2327,567,93790.16,63,0.09720539705083754,0.2436613665663945,165.4147442680776,7.253575418994413,29.769082892416225,5.556595238955701
105,Industry B,Type A,45154.79,47532,4835,483,337315.03,115,0.10172094588908524,0.0998965873836608,698.3748033126294,9.339149948293691,93.48817805383023,7.470193749101702
414,Industry A,Type B,4952.15,7928,0,0,0.0,21,0.0,,,,,0.0
123,Industry A,Type B,23232.26,34019,488,154,29944.1,60,0.014344924894911668,0.3155737704918033,194.4422077922078,47.60709016393442,150.85883116883116,1.2889017254455657
203,Industry A,Type A,68464.43,38306,3576,878,90928.83,43,0.0933535216415183,0.24552572706935122,103.56358769931663,19.145534116331095,77.97771070615033,1.3281178270234633
307,Industry A,Type B,46437.67,59832,709,138,27114.93,116,0.011849846236127825,0.19464033850493653,196.485,65.49741889985896,336.5048550724638,0.5838994505968969
431,Industry A,Type A,45136.38,62586,6152,1408,208623.14,96,0.09829674368069537,0.22886866059817945,148.16984375,7.336862808842652,32.05708806818182,4.62206184900074
118,Industry A,Type A,12847.51,11245,1421,241,27025.43,7,0.12636727434415296,0.16959887403237156,112.13871369294606,9.041175228712175,53.30917012448133,2.1035539182300695
34,Industry B,Type B,233766.45,390745,7448,745,503408.0,72,0.01906102445328795,0.10002685284640171,675.7154362416107,31.386472878625135,313.78046979865775,2.153465563599909
67,Industry B,Type B,120028.11,216932,3882,385,119595.7,85,0.01789500857411539,0.09917568263781557,310.6381818181818,30.91914219474498,311.76132467532466,0.9963974272360032
312,Industry A,Type A,29313.5,51463,5089,890,155057.28,62,0.09888657870703224,0.1748870112006288,174.22166292134833,5.760168991943408,32.93651685393258,5.289620140890716
323,Industry A,Type B,17356.01,26218,766,165,7645.81,21,0.02921656876954764,0.2154046997389034,46.338242424242424,22.65797650130548,105.18793939393939,0.44052809372661117
120,Industry A,Type A,71215.17,82033,7801,835,117782.25,88,0.09509587604988236,0.10703755928727086,141.0565868263473,9.128979617997693,85.28762874251497,1.6538927029170891
199,Industry A,Type A,637.32,997,437,63,10887.95,79,0.4383149448345035,0.14416475972540047,172.8246031746032,1.4583981693363846,10.116190476190477,17.08396096152639
315,Industry A,Type A,10564.61,15816,2332,405,63316.46,107,0.14744562468386443,0.17367066895368782,156.33693827160494,4.530278730703259,26.08545679012346,5.993260517898909
163,Industry A,Type B,5540.45,8790,139,31,1520.73,64,0.015813424345847555,0.22302158273381295,49.0558064516129,39.85935251798561,178.7241935483871,0.2744777048795676
335,Industry A,Type B,48514.97,89280,1909,421,69425.47,27,0.021382168458781364,0.22053431115767416,164.90610451306412,25.413813514929284,115.23745843230404,1.4310112940397572
349,Industry A,Type B,49121.11,26192,574,78,5870.3,84,0.021915088576664632,0.13588850174216027,75.26025641025642,85.57684668989548,629.7578205128206,0.11950666424272578
133,Industry A,Type B,81597.88,104898,1531,182,35465.29,35,0.01459513050773132,0.11887655127367734,194.86423076923077,53.2971129980405,448.34000000000003,0.43463494394707314
210,Industry A,Type A,30277.7,53939,5130,813,56457.41,107,0.09510743617790467,0.1584795321637427,69.44330873308733,5.902085769980507,37.24194341943419,1.864653193604534
327,Industry A,Type A,70955.13,140258,14001,2995,361988.64,76,0.09982318299134452,0.21391329190772088,120.86432053422371,5.06786158131562,23.691195325542573,5.101655651959203
161,Industry A,Type B,5602.1,5267,0,0,0.0,105,0.0,,,,,0.0
134,Industry A,Type A,58827.94,93963,9395,1484,151690.97,50,0.09998616476698274,0.1579563597658329,102.21763477088949,6.26162213943587,39.641469002695416,2.5785531500848067
162,Industry A,Type B,68987.42,108954,1915,457,31996.57,26,0.017576224828826845,0.23864229765013054,70.01437636761487,36.02476240208877,150.95715536105033,0.4638029658160865
150,Industry A,Type A,19672.59,10258,809,176,35242.74,71,0.07886527588223825,0.21755253399258342,200.2428409090909,24.31716934487021,111.77607954545455,1.7914641640983724
170,Industry A,Type A,61192.88,72930,7282,1366,164229.7,33,0.09984917043740574,0.18758582806921176,120.22672035139094,8.40330678385059,44.79713030746706,2.683804063479281
112,Industry B,Type A,49773.36,68131,6926,695,289737.68,101,0.101657101759845,0.10034652035807104,416.88874820143883,7.186451053999423,71.616345323741,5.8211396618592754
107,Industry B,Type A,128300.39,145247,14037,1402,1143577.68,56,0.09664227144106247,0.09987889150103299,815.6759486447932,9.140157441048657,91.51240370898716,8.913282960402537
263,Industry A,Type B,10546.54,18023,763,112,20410.72,114,0.04233479442934029,0.14678899082568808,182.23857142857145,13.82246395806029,94.16553571428572,1.9353001079026866
28,Industry B,Type B,121984.07,241738,4735,479,419799.52,44,0.0195873218112171,0.10116156282998943,876.4081837160752,25.762211193241818,254.66402922755742,3.4414290324958006
485,Industry A,Type B,50192.5,96143,2307,261,49373.37,78,0.023995506693154988,0.11313394018205461,189.17000000000002,21.75661031642826,192.30842911877394,0.9836802311102257
131,Industry A,Type B,59591.48,104171,2677,617,60003.3,37,0.02569813095775216,0.23048188270452,97.25008103727716,22.260545386626823,96.58262560777959,1.0069107194518412
355,Industry A,Type A,73169.44,65959,6509,1028,72823.4,117,0.09868251489561697,0.15793516669227223,70.83988326848248,11.241272084805654,71.1764980544747,0.9952707031788134
62,Industry B,Type B,407259.06,353721,7495,747,253361.86,113,0.021189016202034935,0.09966644429619746,339.1725033467202,54.337432955303534,545.1928514056225,0.6221147296268866
374,Industry A,Type A,33509.41,33023,2562,508,70101.33,74,0.07758229113042425,0.19828259172521467,137.9947440944882,13.079395003903201,65.96340551181103,2.091989384474391
61,Industry B,Type B,109590.11,93763,2591,256,341165.03,117,0.027633501487793692,0.09880355075260518,1332.6758984375,42.29645310690853,428.0863671875,3.1131005343456635
247,Industry A,Type A,9376.57,17150,843,207,42685.25,115,0.04915451895043732,0.24555160142348753,206.20893719806764,11.122858837485172,45.29743961352657,4.552330969640284
326,Industry A,Type B,7264.3,7114,168,17,2610.43,44,0.023615406241214505,0.10119047619047619,153.55470588235292,43.23988095238095,427.31176470588235,0.35935052241785165
114,Industry B,Type B,417422.84,742699,14513,1444,842586.77,120,0.01954089072423687,0.09949700268724591,583.5088434903047,28.761995452353066,289.0739889196676,2.018544960309311
237,Industry A,Type A,9148.1,5492,0,0,0.0,96,0.0,,,,,0.0
209,Industry A,Type B,66767.48,54438,1429,168,22447.62,50,0.026250045923803225,0.11756473058082575,133.6167857142857,46.72321903428971,397.42547619047616,0.33620588945396773
85,Industry B,Type B,291618.35,254636,4537,451,561190.68,79,0.017817590599915174,0.09940489310116818,1244.3252328159647,64.27558959664977,646.6038802660753,1.9244011222201898
398,Industry A,Type A,21975.12,36412,3576,695,123045.81,107,0.09820938152257498,0.19435123042505592,177.0443309352518,6.145167785234899,31.618877697841725,5.599323689699988
412,Industry A,Type B,40837.22,53083,670,111,7650.63,58,0.012621743307650283,0.16567164179104477,68.9245945945946,60.951074626865676,367.9028828828829,0.18734453520587346
498,Industry A,Type B,34893.4,45349,684,101,7700.4,81,0.015083022778892589,0.1476608187134503,76.24158415841583,51.01374269005848,345.4792079207921,0.22068356766609157
395,Industry A,Type B,23659.13,18359,0,0,0.0,101,0.0,,,,,0.0
200,Industry A,Type B,41248.57,55297,442,72,10763.87,103,0.00799320035444961,0.16289592760180996,149.49819444444447,93.32255656108597,572.8968055555556,0.260951349343747
445,Industry A,Type B,59789.05,77586,1674,281,23177.51,25,0.02157605753615343,0.16786140979689368,82.48224199288255,35.716278375149344,212.77241992882563,0.3876547628704587
95,Industry B,Type A,400258.98,751921,75276,7527,10961910.75,120,0.10011158087086276,0.09999202933205803,1456.3452570745317,5.317219033955046,53.17642885611797,27.38704513262888
216,Industry A,Type A,44299.14,44929,4139,556,103977.1,86,0.09212312760132654,0.13433196424257066,187.0091726618705,10.702860594346461,79.67471223021583,2.3471584324210357
259,Industry A,Type A,38624.04,46619,4235,1132,208101.05,78,0.09084278942062249,0.26729634002361274,183.83484982332155,9.120198347107438,34.12017667844523,5.387863361781936
419,Industry A,Type B,65866.37,95821,2034,527,38291.63,29,0.021227079658947413,0.2590953785644051,72.6596394686907,32.382679449360865,124.98362428842503,0.5813532763381374
236,Industry A,Type A,25672.83,22742,2601,771,127715.66,18,0.11436988831237359,0.2964244521337947,165.649364461738,9.870369088811996,33.29809338521401,4.974740221471493
477,Industry A,Type A,60316.58,47454,3809,908,84782.88,76,0.080267206136469,0.2383827776319244,93.37321585903084,15.83527960094513,66.42795154185022,1.4056314200838311
73,Industry B,Type A,456035.2,420942,42156,4218,2698017.2,42,0.1001468135752669,0.10005693139766582,639.6437174016122,10.817800550336845,108.11645329540066,5.916247693160528
466,Industry A,Type A,15427.11,11704,1411,349,45503.39,50,0.12055707450444293,0.24734231041814317,130.38220630372493,10.933458540042523,44.20375358166189,2.9495731864231214
399,Industry A,Type A,38100.29,45979,5197,1266,134513.15,74,0.11302986145849192,0.24360207812199347,106.25051342812006,7.331208389455456,30.09501579778831,3.5305019988036834
60,Industry B,Type A,121635.17,173491,18232,1822,806421.82,95,0.10508902479091134,0.09993418165862221,442.6025356750823,6.671520952172005,66.75914928649836,6.629840859350137
301,Industry A,Type A,50851.37,77430,7718,1135,204126.42,76,0.0996771277282707,0.14705882352941177,179.84706607929516,6.588671935734647,44.802969162995595,4.014177395810575
140,Industry A,Type A,68442.72,70036,7061,832,59884.48,68,0.10081957850248444,0.117830335646509,71.97653846153847,9.69306330548081,82.26288461538462,0.8749576288025959
168,Industry A,Type B,40087.45,65371,2286,477,93448.86,64,0.03496963485337535,0.20866141732283464,195.90955974842768,17.536067366579175,84.04077568134171,2.3311250777986627
99,Industry B,Type B,97098.55,85823,2406,239,56279.81,77,0.02803444298148515,0.09933499584372402,235.48037656903765,40.356837073981715,406.27008368200836,0.5796153495598029
83,Industry B,Type B,25070.51,35977,367,33,8196.1,18,0.010200961725546877,0.08991825613079019,248.36666666666667,68.31201634877384,759.7124242424242,0.3269219493340981
486,Industry A,Type B,6916.99,7827,624,121,4211.31,60,0.07972403219624377,0.19391025641025642,34.80421487603306,11.084919871794872,57.16520661157025,0.6088356351534411
1,Industry B,Type A,441907.14,546494,54518,5450,2294655.63,44,0.09975955820191987,0.09996698338163543,421.03773027522936,8.105710774423127,81.08387889908258,5.192619494674831
223,Industry A,Type B,7034.6,6642,101,28,3583.46,107,0.01520626317374285,0.27722772277227725,127.98071428571428,69.64950495049506,251.2357142857143,0.5094049412901942
500,Industry A,Type A,40463.13,20421,1796,429,65076.26,18,0.08794868028010382,0.2388641425389755,151.69291375291377,22.52958240534521,94.31965034965035,1.6082853699157729
160,Industry A,Type B,31585.45,60513,604,62,6229.11,41,0.009981326326574455,0.10264900662251655,100.46951612903226,52.29379139072848,509.44274193548387,0.19721454023925572
227,Industry A,Type B,65190.14,57019,1209,339,27530.09,24,0.02120345849629071,0.2803970223325062,81.20970501474926,53.92071133167907,192.30129793510324,0.4223045080130216
52,Industry B,Type A,356431.58,372520,36307,3636,1874796.95,120,0.09746322345108988,0.10014597735973779,515.6207233223322,9.817158674635746,98.02848734873488,5.259906964472676
321,Industry A,Type B,70054.34,80426,1677,392,31993.36,70,0.020851465943849005,0.23375074537865237,81.61571428571429,41.7736076326774,178.71005102040814,0.45669347537925564
426,Industry A,Type A,68204.22,109037,11026,2372,299621.78,115,0.1011216376092519,0.21512787955740975,126.31609612141654,6.1857627426083805,28.753887015177067,4.393009406162845
389,Industry A,Type A,10819.62,19421,1762,303,21496.42,113,0.09072653313423613,0.17196367763904655,70.9452805280528,6.140533484676505,35.70831683168317,1.986799906096517
231,Industry A,Type B,71232.01,102971,1454,150,27111.96,29,0.014120480523642578,0.1031636863823934,180.7464,48.990378266850065,474.8800666666666,0.38061483875016305
289,Industry A,Type B,59294.34,111803,1696,349,55414.31,66,0.015169539278910226,0.20577830188679244,158.78025787965615,34.961285377358486,169.8978223495702,0.934563231498993
238,Industry A,Type B,57112.65,83776,510,126,16794.82,120,0.006087662337662338,0.24705882352941178,133.29222222222222,111.98558823529412,453.27500000000003,0.2940648000049026
177,Industry A,Type B,42476.51,71536,1880,394,48831.26,67,0.026280474166853054,0.20957446808510638,123.93720812182741,22.59388829787234,107.80840101522843,1.1496062176482955
464,Industry A,Type B,59588.03,113561,2326,679,80689.22,51,0.020482383917013763,0.29191745485812554,118.83537555228277,25.618241616509028,87.75851251840942,1.3541179327458888
174,Industry A,Type B,40569.16,66503,1088,210,39734.17,65,0.016360164203118657,0.19301470588235295,189.21033333333332,37.28783088235294,193.1864761904762,0.979418109716839
